study_id,pollinator,guild,percentage,sampling_method,crop,variety,country
ande01,Sargus iridatus,other_flies,10,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sargus iridatus,other_flies,10,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sargus iridatus,other_flies,10,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sargus iridatus,other_flies,10,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sargus iridatus,other_flies,10,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sargus iridatus,other_flies,10,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sargus iridatus,other_flies,10,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sargus iridatus,other_flies,10,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sargus iridatus,other_flies,10,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sargus iridatus,other_flies,10,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Sphaerophoria scripta,syrphids,7.189542483660131,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Syritta pipiens,syrphids,5.228758169934641,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
ande01,Trypoxylon clavicerum,non_bee_hymenoptera,20,Sweepnets,Brassica rapa,NA,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,Festivo,Sweden
Bart01,Andrena sp1,wild_bees,30.76923076923077,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,Festivo,Sweden
Bart01,Andrena sp2,wild_bees,15.384615384615385,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,Festivo,Sweden
Bart01,Andrena sp3,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,Festivo,Sweden
Bart01,Andrena sp4,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,Festivo,Sweden
Bart01,Andrena sp5,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,Festivo,Sweden
Bart01,Andrena sp6,wild_bees,15.384615384615385,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,Excalibur,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,NA,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,Festivo,Sweden
Bart01,Andrena sp7,wild_bees,7.6923076923076925,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,Festivo,Sweden
Bart01,Anthomyiidae sp1,non_bee_hymenoptera,5.2631578947368425,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Festivo,Sweden
Bart01,Anthomyiidae sp2,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,Festivo,Sweden
Bart01,Anthomyiidae sp3,non_bee_hymenoptera,15.789473684210526,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Festivo,Sweden
Bart01,Anthomyiidae sp4,non_bee_hymenoptera,10.526315789473685,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,Excalibur,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,Compass,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,NA,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,Festivo,Sweden
Bart01,Anthomyiidae sp5,non_bee_hymenoptera,31.57894736842105,Transect,Brassica napus,Compass,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,Excalibur,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,NA,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,Excalibur,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,Excalibur,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,Compass,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,Compass,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,Excalibur,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,Compass,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,NA,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,NA,Sweden
Bart01,Athous vittatus,beetles,7.142857142857143,Transect,Brassica napus,NA,Sweden
